How do you throw a housewarming party ?,0
What international sport was originally called hurley ?,30
What river runs through Liverpool ?,16
What famous British actor lost his voice after an operation in 1966 ?,4
What does the term 3 mean to a newspaper editor ?,7
What company makes impulse hardening equipment ?,5
What country was Kim Philby really working for ?,19
What does Freddy Freeman say to become Captain Marvel Jr. ?,12
What country was Hitler the chancellor of ?,19
What is Rona Barrett 's married name ?,4
How many years make up a lustrum ?,13
What are close encounters of the first and second kind ?,14
Who is the mathematician that won the Noble Prize for Literature in 1950 ?,4
Which glamorous actress is a close friend of Dick Tracy ?,4
What 1956 Grace Metalious novel was on the best-seller list for two years ?,1
Name the three races unleashed by the Celestials in Marvel comics .,5
How old is the Italian artist Maurizio Pellegrin ?,28
What President hit the jogging paths to enhance his athletic image and ` sporting No. 39 ` almost collapsed during the road race ?,4
What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?,12
What North American city would you visit to see Cleopatra 's Needle ?,22
When was the NFL established ?,8
Where can I find an Ask An Expert site ?,16
What writer-journalist made his mark describing colorful Broadway and underworld characters ?,4
What U.S. state has the lowest highest elevation at 6 feet ?,11
What are the residents of the island of Lesbos called ?,5
What is the organizational structure of the New Delhi Indira Gandhi airport ?,14
At Christmas time ` what is the traditional thing to do under the mistletoe ?,14
What baseball great plugged Mr. Coffee ?,4
What international amateur sports spectacle was first telecast in 1956 ?,30
What is the origin of the word `` amen '' ?,12
Who 's baby was Sweet Pea on the Popeye cartoon ?,4
Where is Mile High Stadium ?,16
What were Baffin ` Frobisher and Franklin looking for ?,14
What is limbo ?,7
What city contains the district of Hell 's Kitchen ?,22
What interesting method was used to run the credits in the early Popeye cartoons ?,32
What are the stars made of ?,29
What English physician was born on January 18 ` 1779 and went on to create two important inventions ?,4
Who did Arthur H. Bremer try to assassinate on May 15 ` 1972 ?,4
How fast must a spacecraft travel to escape Earth 's gravity ?,38
What apostle is Taylor Caldwell 's Great Lion of God ?,4
How many rings are there on a five-zone archery target ?,13
What anesthetic did Queen Victoria allow to be used for the birth of her seventh child ` in 1853 ?,24
What element ` from the Periodic Table ` is a gas or a solid ` but never a liquid ?,29
What is a tonne ?,7
Which one of the Great Lakes is entirely within U.S. territory ?,16
What is DEET ?,3
What company sells the most greeting cards ?,5
What U.S. state has sagebrush as its state flower ?,11
What is the Bernoulli Principle ?,7
What 's comic strip photographer Peter Parker 's secret identity ?,4
What is difference between a poster and a print ?,12
In which sport is there a `` scrum '' ?,30
What are the best ways to improve employee morale at low cost ?,32
What nationality is Pope John Paul II ?,19
What is false consciousness ?,7
How did the Great Depression affect Japan 's history ?,0
Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,14
Where are some great educational resources for parents and teachers ?,16
How many Israeli athletes were killed at the Munich Olympics ?,13
What is the Scotch `` for people who know the difference '' ?,21
When was Richard Nixon born ?,8
What New York City landmark has 168 steps to its crown ?,16
Where is the Bulls basketball team based ?,16
What is the recomended age to switch a child from a crib to a bed ?,28
Which Rockefeller was sometimes called `` JDR3 '' ?,4
When is the Sun closest to the Earth ?,8
What are some chemical properties of mendelevium ?,12
What is the average hours per months spent online by AOL users ?,13
Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?,4
What is the origin of the word `` sideburns '' ?,12
The trials resulting from World War II are known as what ?,10
What started in 1849 when gold was discovered at Sutter 's Mill ?,10
What is a First World country ?,7
Who was Shakespeare 's Moorish general ?,4
What 's the second-highest mountain in the world ?,25
What country was Erich Honecker the leader of ?,19
How does salt melt ice and snow ?,0
What two Japanese cities are spelled with the letters K ` O ` O ` T and Y ?,22
What does laser stand for ?,7
Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?,4
Where did Wile E. Coyote always get his devices ?,16
How far away is the moon ?,43
What famous film and TV cowboy lent his name to a fast food chain ?,4
What is mandibulofacial dysostosis ?,7
What was the reason for the partition of the Anglican and Vatican churches ?,9
What is Butterfield 8 in Butterfield 8 ?,7
Who famously rode to warn the people of Massachusetts that the British were coming ?,4
What is DTMF ?,3
Name a movie that the actress ` Sandra Bullock ` had a role in .,1
What blew up at Lakehurst ` New Jersey ` on May 6 ` 1977 ?,14
Who commanded the French forces at the Battle of Orleans ?,4
Where can an individual get a contact lens tested that burned the entire surface of eye when new ?,16
What countries does the Mont Blanc Tunnel join ?,19
What ill-fated craft was captained by Ernst Lehmann ?,47
When did Amtrak begin operations ?,8
How many bones are in the human hand ?,13
How many chemical elements are there ?,13
What eastern state sprouted the first commercial nuclear power plant in the U.S. ?,11
What are the three most populated countries in the world ?,19
Who led the opposition when Konrad Adenauer was Chancellor in Germany ?,4
What is the current population for these countries : France ` Spain ` Italy ` Greece ` Austria ` Germany ` Switzerland ` the Netherlands ?,13
What is the youngest age a boy or girl can have an orgasm ?,28
What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?,20
What is the origin of the candy cane at Christmas ?,12
What is the brand name of a chemical used to control ripening ?,27
What terror of the sea did Johnny Horton sing about ?,2
What is the largest office block in the world ?,16
Who turned all he touched to gold ?,4
What is the medical term for cancer of the blood ?,24
Who plays shortstop for Charlie Brown 's baseball team ?,4
What country did the Romans call Hibernia ?,19
Who was the most famous food editor of The New York Times ?,4
How many dogs pull a sled in the Iditarod ?,13
What 's a male witch called ?,21
How long does cocaine stay in your system ?,28
What two countries fought the Hundred Years ' War ?,19
Who was the last U.S. president to reinstate Selective Service registration ?,4
On which dates does the running of the bulls occur in Pamplona ` Spain ?,8
What was the name of the lawyer who represented Randy Steven Craft ?,4
What happens to used motor oil ?,12
What is the most commonly used 1 letter word in the English language ?,39
What actress 's autobiography is titled Shelley : Also Known as Shirley ?,4
How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?,13
How did the 7th inning stretch get started ?,0
Who lived on the shores of the Gitchee Gumee River ?,4
What did Tristan come back as ?,14
What country will hit the year 2 first ?,19
What colors make up a rainbow ?,20
What war did Johnny Reb and Billy Yank fight ?,10
Who is section manager for guidance and control systems at JPL ?,4
What is Goldfinger 's first name ?,4
What square is the geographical center of London ?,16
Which of the following famous people does not paint as a hobby ?,4
What is the most populated city in the world ?,22
How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?,13
What is the cost of the drugs used in tuberculosis treatments ?,26
What does JESSICA mean ?,3
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,10
Ray Charles is best known for playing what instrument ?,35
Where did Victor Hugo spend his exile ?,16
What was Nine Tailors ` the television show from 1974 ` about ?,12
How does the Elongated Man know a mystery is afoot ?,0
What food of the three bears did Goldilocks eat ?,18
What is Boston Kreme ?,7
Who should I call to get a tour of the New York Stock Exchange ?,4
How many airline schools are there in the U.S. ?,13
What U.S. general died December 1 ` 1945 ` when his jeep collided with a truck ?,4
What is a swatch ?,7
What does Ouija mean ?,7
How many major Nazi leaders went on trial after the war at Nuremberg ?,13
What kind of fish is a coney ?,2
What state did Helen Keller call home ?,11
What was the name of the director of the movie `` Jaws '' ?,4
What steps can be taken to prevent diabetes ?,12
What were the first words spoken on a film sound track ?,12
What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?,8
What country 's royal house is Bourbon-Parma ?,19
What film was Jude Law in ?,1
Who portrayed W.C. Fields in the film W.C. Fields and Me ?,4
What were the ceremony traditions like during the Elizabethian times ?,14
Which college did Dikembe Mutombo play basketball at ?,5
What is a fear of going to bed ?,24
Where did the saying `` rule of thumb '' come from ?,12
Why does sound travel quicker through water than air ?,9
